time (s),strain
-8.038654327375,8.355430009396299e-23
-8.03841018675,8.376220034585524e-23
-8.038166046125,8.284777254514887e-23
-8.0379219055,8.199568413597342e-23
-8.037677764875,8.140289245424861e-23
-8.03743362425,8.05367708960374e-23
-8.037189483625,8.009585910915289e-23
-8.036945343,7.94202061325595e-23
-8.036701202375,7.838750144293825e-23
-8.03645706175,7.779597246274095e-23
-8.036212921125,7.742120470714498e-23
-8.0359687805,7.619534138260853e-23
-8.035724639875,7.534025570727701e-23
-8.03548049925,7.430903257871967e-23
-8.035236358625,7.34968666346427e-23
-8.034992218,7.263528804189599e-23
-8.034748077375,7.161596470137234e-23
-8.03450393675,7.069807738356863e-23
-8.034259796125,6.987431675686908e-23
-8.0340156555,6.869513441541262e-23
-8.033771514875,6.842638819248397e-23
-8.03352737425,6.68211185543663e-23
-8.033283233625,6.581074942178506e-23
-8.033039093,6.479705954093776e-23
-8.032794952375,6.436339597257081e-23
-8.03255081175,6.341326254403783e-23
-8.032306671125,6.231172619643854e-23
-8.0320625305,6.063314596018887e-23
-8.031818389875,5.946301754665952e-23
-8.03157424925,5.9116649879103e-23
-8.031330108625,5.77815249128576e-23
-8.031085968,5.673334356096156e-23
-8.030841827375,5.549143240358558e-23
-8.03059768675,5.397080745187217e-23
-8.030353546125,5.321233303337289e-23
-8.0301094055,5.174496391053358e-23
-8.029865264875,5.054881911061725e-23
-8.02962112425,4.9663759592146904e-23
-8.029376983625,4.866866446620222e-23
-8.029132843,4.682199146718256e-23
-8.028888702375,4.602808341234803e-23
-8.02864456175,4.457792963605836e-23
-8.028400421125,4.3225693002516953e-23
-8.0281562805,4.163032741477856e-23
-8.027912139875,4.125951417295567e-23
-8.02766799925,3.985391078679619e-23
-8.027423858625,3.8583186996998696e-23
-8.027179718,3.686545735451002e-23
-8.026935577375,3.5265749311926646e-23
-8.02669143675,3.4294226929283386e-23
-8.026447296125,3.261820417492636e-23
-8.0262031555,3.1753073776981605e-23
-8.025959014875,3.0348024168903496e-23
-8.02571487425,2.928351263789713e-23
-8.025470733625,2.766469924808489e-23
-8.025226593,2.5829374424547038e-23
-8.024982452375,2.4612779083321106e-23
-8.02473831175,2.344655427428573e-23
-8.024494171125,2.2304321354969122e-23
-8.0242500305,2.0996938505387904e-23
-8.024005889875,1.9472856875628886e-23
-8.02376174925,1.7537238318843756e-23
-8.023517608625,1.6714517387839936e-23
-8.023273468,1.4864315273341047e-23
-8.023029327375,1.390907643756503e-23
-8.02278518675,1.2308635852673404e-23
-8.022541046125,1.1087175539619885e-23
-8.0222969055,9.541551868664807e-24
-8.022052764875,7.832164743323698e-24
-8.02180862425,6.1501618402787206e-24
-8.021564483625,5.241426422579482e-24
-8.021320343,3.492272942426468e-24
-8.021076202375,2.528941740707092e-24
-8.02083206175,9.624377584814852e-25
-8.020587921125,-5.739421625433127e-25
-8.0203437805,-1.8552377674388725e-24
-8.020099639875,-3.689689930282648e-24
-8.01985549925,-5.1732092249432436e-24
-8.019611358625,-6.536036052464913e-24
-8.019367218,-8.08277346952204e-24
-8.019123077375,-9.080428573032572e-24
